Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
104,186614,in FUN30,107.0,24.0,4.0,3.0,3.0,-2.794286035582927;-3.0156216783903775;-3.724623985053917;-3.0666985504229953;nan
104,191542,in FUN30,183.0,60.0,42.0,1.0,1.0,-2.561218723537707;-2.61768166971834;-2.7034346859839786;-3.543819805142658;nan
104,252011,in FUN30,3.0,,,,,-4.3465485585484736;nan;nan;nan;nan
104,304449,in FUN30,74.0,10.0,,6.0,6.0,-2.9544380935371604;-3.395832920101984;nan;-2.765668554759014;-3.6240757311456826
104,353125,in FUN30,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
104,354144,in FUN30,143.0,30.0,9.0,4.0,4.0,-2.6683337758030747;-2.9187116653823213;-3.372441466942554;-2.9417598138146954;-2.925105726809664
104,367276,in FUN30,77.0,19.0,46.0,19.0,19.0,-2.9371790880956548;-3.1170793191491546;-2.663926144700305;-2.2650662041898286;-2.226135722473645
104,384484,in FUN30,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
104,3885,in FUN30,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
104,392354,in FUN30,375.0,156.0,309.0,86.0,86.0,-2.2496385455404173;-2.2027083217475223;-1.8367254969570443;-1.60932135389909;-1.5787527523590252
104,440328,in FUN30,2.0,3.0,,,,-4.522639817604155;-3.9187116653823213;nan;nan;nan
104,46090,in FUN30,210.0,20.0,6.0,2.0,2.0,-2.501450518534217;-3.0948029244380026;-3.5485327259982355;-3.2427898094786767;nan
104,493143,in FUN30,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
104,495755,in FUN30,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
104,516871,in FUN30,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
104,567284,in FUN30,32.0,7.0,14.0,2.0,2.0,-3.3185198349482303;-3.550734880087727;-3.1805559407036412;-3.2427898094786767;nan
104,61305,in FUN30,109.0,100.0,68.0,22.0,22.0,-2.786243315327513;-2.3958329201019835;-2.494175063675643;-2.2013971243204513;-2.3688032260423766
104,616906,in FUN30,160.0,64.0,40.0,13.0,13.0,-2.6195498306122116;-2.5896529461180964;-2.724623985053917;-2.429876452835821;-2.7789776911314257
104,694268,in FUN30,31.0,9.0,19.0,1.0,1.0,-3.3323081194338635;-3.4415904106626587;-3.04793037542905;-3.543819805142658;nan
104,697669,in FUN30,3.0,,,,,-4.3465485585484736;nan;nan;nan;nan
104,699269,in FUN30,68.0,,10.0,,,-2.9911609005619;nan;-3.326683976381879;nan;nan
104,757111,in FUN30,139.0,73.0,,,,-2.680655013014041;-2.532510059981528;nan;nan;-3.02201573981772
104,793138,in FUN30,3.0,,,,,-4.3465485585484736;nan;nan;nan;nan
104,826552,in FUN30,33.0,10.0,,2.0,2.0,-3.305155873390249;-3.395832920101984;nan;-3.2427898094786767;-2.7209857441537393
104,840543,in FUN30,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
104,847945,in FUN30,2.0,,,1.0,1.0,-4.522639817604155;nan;nan;-3.543819805142658;nan
104,859761,in FUN30,357.0,95.0,113.0,21.0,21.0,-2.271001597155943;-2.418109314813136;-2.2736055328984595;-2.2216005104087384;-2.13271403731141
104,877406,in FUN30,1.0,2.0,,,,-4.823669813268136;-4.094802924438002;nan;nan;nan
104,90953,in FUN30,124.0,11.0,4.0,,,-2.7302481281059015;-3.3544402349437585;-3.724623985053917;nan;nan
105,1082429,in EBS1,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
105,157663,in EBS1,193.0,81.0,6.0,,,-2.5381125042603627;-2.487347901223334;-3.5485327259982355;nan;-3.02201573981772
105,177864,in EBS1,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
105,188215,in EBS1,170.0,44.0,72.0,6.0,6.0,-2.5932208918898625;-2.752380243615796;-2.4693514799506104;-2.765668554759014;-2.5826830459874577
105,214662,in EBS1,4.0,,,,,-4.221609821940174;nan;nan;nan;nan
105,240110,in EBS1,36.0,3.0,,,,-3.2673673125008493;-3.9187116653823213;nan;nan;nan
105,698534,in EBS1,253.0,77.0,35.0,9.0,9.0,-2.4205492920923186;-2.5093421949295016;-2.7826159320316033;-2.5895772957033327;-3.6240757311456826
105,749907,in EBS1,41.0,18.0,,,,-3.2108859565484007;-3.1405604149986774;nan;nan;-3.6240757311456826
105,811604,in EBS1,15.0,,,,,-3.6475785542124552;nan;nan;nan;nan
105,904713,in EBS1,4.0,,,,,-4.221609821940174;nan;nan;nan;nan
105,957686,in EBS1,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
105,997533,in EBS1,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
107,1095865,in PDE2,5.0,,,,,-4.124699808932117;nan;nan;nan;nan
107,844928,in PDE2,125.0,20.0,8.0,,,-2.72675980026008;-3.0948029244380026;-3.4235939893899356;nan;nan
107,953890,in PDE2,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
108,101800,in TRP2,85.0,19.0,10.0,,,-2.8942508875538437;-3.1170793191491546;-3.326683976381879;nan;nan
108,1047131,in TRP2,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
108,1079981,in TRP2,7.0,,,,,-3.9785717732538797;nan;nan;nan;nan
108,1148369,in TRP2,125.0,22.0,44.0,,,-2.72675980026008;-3.0534102392797773;-2.6832312998956915;nan;-2.925105726809664
108,118172,in TRP2,44.0,15.0,3.0,,,-3.180217136781949;-3.2197416610463025;-3.849562721662217;nan;nan
108,151714,in TRP2,58.0,14.0,12.0,,,-3.0602418197051993;-3.2497048844237457;-3.2475027303342543;nan;nan
108,181769,in TRP2,10.0,14.0,,,,-3.8236698132681366;-3.2497048844237457;nan;nan;nan
108,188916,in TRP2,8.0,,6.0,,,-3.920579826276193;nan;-3.5485327259982355;nan;nan
108,221325,in TRP2,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
108,245283,in TRP2,7.0,,,,,-3.9785717732538797;nan;nan;nan;nan
108,246606,in TRP2,63.0,32.0,9.0,,,-3.024329263814555;-2.8906829417820776;-3.372441466942554;nan;nan
108,255857,in TRP2,,1.0,,,,nan;-4.3958329201019835;nan;nan;nan
108,370836,in TRP2,135.0,31.0,53.0,,,-2.6933360447731305;-2.904471226267711;-2.6024081067810902;nan;-3.6240757311456826
108,381642,in TRP2,346.0,127.0,66.0,10.0,10.0,-2.28459371447536;-2.2920291991460267;-2.5071400408400106;-2.543819805142658;-3.14695447642602
108,412809,in TRP2,221.0,66.0,44.0,,,-2.4792775395830255;-2.576288984560115;-2.6832312998956915;nan;nan
108,481294,in TRP2,6.0,,,,,-4.045518562884493;nan;nan;nan;nan
108,519874,in TRP2,146.0,42.0,3.0,,,-2.6593169574836995;-2.772583629704083;-3.849562721662217;nan;nan
108,591922,in TRP2,1.0,,6.0,,,-4.823669813268136;nan;-3.5485327259982355;nan;nan
108,629923,in TRP2,30.0,,21.0,,,-3.346548558548474;nan;-3.00446468164796;nan;-3.6240757311456826
108,661534,in TRP2,256.0,122.0,22.0,5.0,5.0,-2.415429847956287;-2.3094730894272355;-2.984261295559673;-2.8448498008066387;-2.925105726809664
108,685677,in TRP2,41.0,16.0,,,,-3.2108859565484007;-3.191712937446059;nan;nan;nan
108,741394,in TRP2,1.0,12.0,,,,-4.823669813268136;-3.316651674054359;nan;nan;-3.3230457354817013
108,769200,in TRP2,55.0,41.0,13.0,,,-3.0833071237738925;-2.783049063382248;-3.2127406240750425;nan;nan
108,77661,in TRP2,86.0,47.0,14.0,3.0,3.0,-2.8891713620245687;-2.7237350621662664;-3.1805559407036412;-3.0666985504229953;nan
108,829726,in TRP2,15.0,,9.0,,,-3.6475785542124552;nan;-3.372441466942554;nan;nan
108,886565,in TRP2,,1.0,1.0,,,nan;-4.3958329201019835;-4.326683976381879;nan;nan
109,190274,nearby SRB2,6.0,,,,,-4.045518562884493;nan;nan;nan;nan
109,348008,nearby SRB2,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,1018466,nearby MET4,165.0,69.0,69.0,5.0,5.0,-2.60618586905423;-2.5569838293647282;-2.4878348856446237;-2.8448498008066387;-2.669833221706358
10,1033338,nearby MET4,74.0,10.0,12.0,,,-2.9544380935371604;-3.395832920101984;-3.2475027303342543;nan;-3.02201573981772
10,1048075,nearby MET4,317.0,98.0,65.0,2.0,2.0,-2.322610551050385;-2.404606844409489;-2.5137706197390237;-3.2427898094786767;-2.925105726809664
10,1054718,nearby MET4,35.0,7.0,20.0,1.0,1.0,-3.279601768917861;-3.550734880087727;-3.0256539807178977;-3.543819805142658;nan
10,1062928,nearby MET4,95.0,26.0,30.0,1.0,1.0,-2.8459462079792885;-2.9808595721311657;-2.849562721662217;-3.543819805142658;nan
10,1084373,nearby MET4,81.0,16.0,6.0,1.0,1.0,-2.9151847943894866;-3.191712937446059;-3.5485327259982355;-3.543819805142658;nan
10,1098603,nearby MET4,173.0,74.0,43.0,2.0,2.0,-2.585623710139341;-2.5266012003710077;-2.6932155208022928;-3.2427898094786767;-3.6240757311456826
10,1123416,nearby MET4,18.0,,11.0,,,-3.56839730816483;nan;-3.285291291223654;nan;nan
10,1123419,nearby MET4,93.0,47.0,10.0,4.0,4.0,-2.8551868647142014;-2.7237350621662664;-3.326683976381879;-2.9417598138146954;nan
10,113250,nearby MET4,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,1138727,nearby MET4,59.0,18.0,4.0,,,-3.0528178016259924;-3.1405604149986774;-3.724623985053917;nan;nan
10,145447,nearby MET4,6.0,,,,,-4.045518562884493;nan;nan;nan;nan
10,1523,nearby MET4,19.0,3.0,4.0,,,-3.5449162123153073;-3.9187116653823213;-3.724623985053917;nan;nan
10,168703,nearby MET4,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
10,191709,nearby MET4,72.0,12.0,27.0,,,-2.966337316836868;-3.316651674054359;-2.8953202122228916;nan;nan
10,207931,nearby MET4,81.0,39.0,49.0,2.0,2.0,-2.9151847943894866;-2.8047683130754844;-2.6364878963533656;-3.2427898094786767;nan
10,213677,nearby MET4,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,21911,nearby MET4,23.0,1.0,4.0,,,-3.4619419772505435;-4.3958329201019835;-3.724623985053917;nan;nan
10,22621,nearby MET4,1.0,4.0,,,,-4.823669813268136;-3.7937729287740214;nan;nan;nan
10,298563,nearby MET4,5.0,,,,,-4.124699808932117;nan;nan;nan;nan
10,387824,nearby MET4,19.0,8.0,,,,-3.5449162123153073;-3.49274293311004;nan;nan;nan
10,414652,nearby MET4,4.0,,,,,-4.221609821940174;nan;nan;nan;nan
10,43221,nearby MET4,85.0,25.0,5.0,1.0,1.0,-2.8942508875538437;-2.997892911429946;-3.62771397204586;-3.543819805142658;nan
10,473354,nearby MET4,57.0,15.0,5.0,,,-3.067794957595645;-3.2197416610463025;-3.62771397204586;nan;nan
10,483332,nearby MET4,24.0,10.0,,,,-3.4434585715565302;-3.395832920101984;nan;nan;nan
10,566062,nearby MET4,21.0,22.0,5.0,1.0,1.0,-3.501450518534217;-3.0534102392797773;-3.62771397204586;-3.543819805142658;nan
10,596368,nearby MET4,128.0,35.0,6.0,,,-2.716459843620268;-2.851764875751708;-3.5485327259982355;nan;nan
10,604433,nearby MET4,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
10,630365,nearby MET4,34.0,10.0,4.0,1.0,1.0,-3.2921908962258812;-3.395832920101984;-3.724623985053917;-3.543819805142658;nan
10,634363,nearby MET4,67.0,44.0,2.0,,,-2.99759501056731;-2.752380243615796;-4.025653980717898;nan;nan
10,651580,nearby MET4,23.0,11.0,,,,-3.4619419772505435;-3.3544402349437585;nan;nan;nan
10,655441,nearby MET4,,,7.0,,,nan;nan;-3.4815859363676225;nan;nan
10,674665,nearby MET4,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,744384,nearby MET4,23.0,17.0,10.0,,,-3.4619419772505435;-3.16538399872371;-3.326683976381879;nan;nan
10,748538,nearby MET4,120.0,24.0,5.0,8.0,8.0,-2.7444885672205115;-3.0156216783903775;-3.62771397204586;-2.640729818150714;nan
10,776813,nearby MET4,96.0,54.0,4.0,4.0,4.0,-2.841398580228568;-2.6634391602790153;-3.724623985053917;-2.9417598138146954;nan
10,791485,nearby MET4,151.0,74.0,29.0,3.0,3.0,-2.644692865974967;-2.5266012003710077;-2.864285978482923;-3.0666985504229953;-3.6240757311456826
10,803162,nearby MET4,55.0,6.0,,,,-3.0833071237738925;-3.61768166971834;nan;nan;nan
10,825517,nearby MET4,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,864117,nearby MET4,226.0,102.0,145.0,33.0,33.0,-2.4695613741207354;-2.387232748340066;-2.165315974146904;-2.0253058652647704;-2.0442921345288725
10,865859,nearby MET4,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,880116,nearby MET4,32.0,6.0,3.0,,,-3.3185198349482303;-3.61768166971834;-3.849562721662217;nan;nan
10,884213,nearby MET4,150.0,37.0,5.0,,,-2.6475785542124552;-2.8276311960349885;-3.62771397204586;nan;nan
10,885229,nearby MET4,69.0,35.0,24.0,9.0,9.0,-2.984820722530881;-2.851764875751708;-2.946472734670273;-2.5895772957033327;-3.3230457354817013
10,888731,nearby MET4,32.0,6.0,13.0,,,-3.3185198349482303;-3.61768166971834;-3.2127406240750425;nan;-3.02201573981772
10,889249,nearby MET4,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
10,90691,nearby MET4,5.0,,,,,-4.124699808932117;nan;nan;nan;nan
10,951304,nearby MET4,87.0,54.0,1.0,,,-2.884150560649518;-2.6634391602790153;-4.326683976381879;nan;nan
10,997169,nearby MET4,71.0,21.0,33.0,,,-2.972411464549061;-3.0736136253680644;-2.8081700365039914;nan;nan
110,1076249,in SCJ1,263.0,78.0,117.0,23.0,23.0,-2.4037140647783786;-2.503738317411503;-2.2584981146357173;-2.182091969125065;-2.4479844720900013
110,1105042,in SCJ1,120.0,29.0,14.0,2.0,2.0,-2.7444885672205115;-2.9334349222030274;-3.1805559407036412;-3.2427898094786767;nan
110,156418,in SCJ1,,,,,,nan;nan;nan;nan;-3.3230457354817013
110,357453,in SCJ1,49.0,10.0,24.0,,,-3.1334737332396227;-3.395832920101984;-2.946472734670273;nan;nan
110,648858,in SCJ1,218.0,132.0,89.0,23.0,23.0,-2.4852133196635315;-2.275258988896134;-2.377293969736966;-2.182091969125065;-2.3230457354817013
110,667082,in SCJ1,67.0,6.0,11.0,3.0,3.0,-2.99759501056731;-3.61768166971834;-3.285291291223654;-3.0666985504229953;-3.02201573981772
110,737632,in SCJ1,302.0,115.0,33.0,8.0,8.0,-2.3436628703109856;-2.335135079748372;-2.8081700365039914;-2.640729818150714;-2.925105726809664
110,869658,in SCJ1,64.0,11.0,5.0,,,-3.017489839284249;-3.3544402349437585;-3.62771397204586;nan;nan
110,958347,in SCJ1,40.0,,28.0,,,-3.221609821940174;nan;-2.87952594503966;nan;nan
114,100677,in STE24,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
114,1027558,in STE24,5.0,,11.0,1.0,1.0,-4.124699808932117;nan;-3.285291291223654;-3.543819805142658;nan
114,1084790,in STE24,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
114,1118673,in STE24,161.0,52.0,59.0,4.0,4.0,-2.6168439372362866;-2.6798295764671844;-2.5558319647397347;-2.9417598138146954;-3.3230457354817013
114,302441,in STE24,161.0,62.0,43.0,6.0,6.0,-2.6168439372362866;-2.6034412306037296;-2.6932155208022928;-2.765668554759014;nan
114,344129,in STE24,515.0,296.0,386.0,72.0,72.0,-2.1118625842269454;-1.9245412090430452;-1.740096671710124;-1.6864873087113892;-1.7728173824266074
114,421082,in STE24,51.0,26.0,40.0,,,-3.1160996371702;-2.9808595721311657;-2.724623985053917;nan;nan
114,4318,in STE24,7.0,,,,,-3.9785717732538797;nan;nan;nan;nan
114,476663,in STE24,441.0,426.0,328.0,87.0,87.0,-2.179231223800298;-1.7664233209992648;-1.8108101326702;-1.6043005525240392;-1.4450987838525131
114,488452,in STE24,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
