Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
102,889966,nearby YSP2,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
102,913501,nearby YSP2,701.0,307.0,96.0,1.0,1.0,-2.722534175229138;-2.8027714975067246;-2.8295784710260663;-3.693726948923647;nan
102,929285,nearby YSP2,14.0,4.0,,,,-4.422124157517558;-4.687849881655948;nan;nan;nan
102,930149,nearby YSP2,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
102,957910,nearby YSP2,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
102,962688,nearby YSP2,412.0,70.0,29.0,1.0,1.0,-2.953354977162662;-3.444811832969654;-3.3494517061666786;-3.693726948923647;nan
102,997720,nearby YSP2,363.0,191.0,22.0,3.0,3.0,-3.008345568159684;-3.0088765057361835;-3.4694270232434286;-3.2166056942039845;nan
103,1008762,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,1011542,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,1014380,in SUM1,1.0,3.0,,,,-5.5682521931957965;-4.812788618264249;nan;nan;nan
103,1029030,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,1037243,in SUM1,19.0,40.0,7.0,,,-4.289498592242968;-3.6878498816559486;-3.966751664051378;nan;nan
103,1038208,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,1047297,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,105561,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,1064797,in SUM1,15.0,17.0,13.0,1.0,1.0,-4.392160934140115;-4.059460951605637;-3.697906351758798;-3.693726948923647;nan
103,1071732,in SUM1,27.0,11.0,14.0,,,-4.1368884290368095;-4.248517187825686;-3.6657216683873965;nan;-2.762678563727436
103,1075289,in SUM1,76.0,50.0,29.0,8.0,8.0,-3.687438600915005;-3.590939868647892;-3.3494517061666786;-2.7906369619317033;-2.887617300335736
103,1089051,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,1102887,in SUM1,24.0,22.0,5.0,2.0,2.0,-4.188040951484191;-3.9474871921617045;-4.112879699729616;-3.392696953259666;-3.66576855071938
103,1106854,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,1119457,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,1141576,in SUM1,630.0,349.0,65.0,5.0,5.0,-2.7689116437422148;-2.747084446024731;-2.998936347422779;-2.9947569445876283;-3.0637085593914173
103,114478,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,1148767,in SUM1,42.0,27.0,1.0,1.0,1.0,-3.945002902797896;-3.8585461088249238;-4.811849704065635;-3.693726948923647;-3.66576855071938
103,125698,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,146100,in SUM1,,9.0,,,,nan;-4.335667363544586;nan;nan;nan
103,165741,in SUM1,12.0,,,,,-4.489070947148171;nan;nan;nan;nan
103,169275,in SUM1,23.0,13.0,9.0,,,-4.206524357178203;-4.175966520677074;-3.85760719462631;nan;nan
103,188162,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,214854,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,222067,in SUM1,23.0,36.0,15.0,1.0,1.0,-4.206524357178203;-3.733607372216624;-3.6357584450099534;-3.693726948923647;nan
103,222888,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,257329,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,280335,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,299316,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,312352,in SUM1,8.0,19.0,,,,-4.665162206203853;-4.011156272031082;nan;nan;nan
103,317476,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,348561,in SUM1,5.0,,,,,-4.869282188859778;nan;nan;nan;nan
103,356128,in SUM1,29.0,10.0,7.0,3.0,3.0,-4.105854195296841;-4.289909872983911;-3.966751664051378;-3.2166056942039845;nan
103,372031,in SUM1,3.0,3.0,9.0,,,-5.091130938476134;-4.812788618264249;-3.85760719462631;nan;nan
103,413259,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
