Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
114,740708,in STE24,448.0,111.0,81.0,2.0,2.0,-3.00094221051612;-3.0485957590563975;-3.555739161232481;-4.3601103852722725;-4.633998375410592
114,954761,in STE24,306.0,58.0,51.0,,,-3.166498798032684;-3.3304907442801177;-3.7566540040131944;nan;nan
115,1011089,in FLC2,2149.0,418.0,671.0,23.0,23.0,-2.319983809022821;-2.4727424560680196;-2.637501659942139;-3.2994125449186607;-3.355244774457763
115,1044119,in FLC2,227.0,72.0,42.0,4.0,4.0,-3.2961943673211413;-3.2365862414117865;-3.8409748897132303;-4.059080389608291;nan
115,1049922,in FLC2,4244.0,908.0,1110.0,64.0,64.0,-2.024444849284961;-2.13583288932197;-2.4189012013244735;-2.854960406952366;-3.1221150144317176
115,1086097,in FLC2,3584.0,899.0,943.0,62.0,62.0,-2.0978522235241766;-2.1401590461098263;-2.4897124873738026;-2.8687486914379994;-3.355244774457763
115,1131472,in FLC2,1535.0,437.0,452.0,20.0,20.0,-2.466111844701059;-2.453437300872633;-2.8090857452997486;-3.3601103852722725;-3.487870339732354
115,130818,in FLC2,2.0,,,,,-5.351190228850283;nan;nan;nan;nan
115,166603,in FLC2,4208.0,1014.0,1130.0,41.0,41.0,-2.0281444933685813;-2.0878807828457377;-2.411145736627711;-3.048356524216518;-3.164176359432429
115,33676,in FLC2,1393.0,387.0,382.0,23.0,23.0,-2.5082691080903006;-2.5062077728241436;-2.882160817199422;-3.2994125449186607;-3.5548171293629673
115,608513,in FLC2,391.0,89.0,95.0,3.0,3.0,-3.060043467118397;-3.1445287311981422;-3.486500574822283;-4.184019126216591;-4.236058366738554
115,628825,in FLC2,385.0,112.0,82.0,7.0,7.0,-3.0667594950057633;-3.0447007151728736;-3.5504103277274144;-3.816042340921997;nan
