Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
104,298542,in FUN30,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
104,37021,in FUN30,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
104,405037,in FUN30,330.0,59.0,25.0,5.0,5.0,-3.496820662612882;-3.5529073287392694;-4.112839510845115;-4.589147257963331;nan
104,42391,in FUN30,2277.0,371.0,348.0,193.0,193.0,-2.6579715718756263;-2.7543854307663675;-2.9692002755705715;-3.002559953291576;-2.97408163733745
104,42411,in FUN30,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
104,426692,in FUN30,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
104,461867,in FUN30,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
104,491722,in FUN30,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
105,1142485,in EBS1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
105,255363,in EBS1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
105,943147,in EBS1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
107,180600,in PDE2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
107,268444,in PDE2,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
107,394611,in PDE2,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
107,54949,in PDE2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
107,804977,in PDE2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
108,160467,in TRP2,11.0,3.0,4.0,1.0,1.0,-4.973941917332544;-4.846638085661751;-4.90871952818919;-5.28811726229935;-4.150172896393132
108,172073,in TRP2,5347.0,990.0,1178.0,517.0,517.0,-2.2872244183904287;-2.3281241457838635;-2.4396342290660695;-2.574626719205407;-2.8949003912898252
108,195235,in TRP2,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
108,225822,in TRP2,9107.0,1934.0,1934.0,845.0,845.0,-2.055959265914926;-2.0373028706344307;-2.22432304977017;-2.3612605533496573;-2.4874150647115574
108,278387,in TRP2,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
108,478054,in TRP2,5.0,,,,,-5.316364598154751;nan;nan;nan;nan
108,537327,in TRP2,73.0,4.0,4.0,,,-4.152011742370314;-4.721699349053451;-4.90871952818919;nan;nan
