Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
103,22212,in SUM1,7.0,23.0,27.0,6.0,6.0,-3.2210414528564426;-3.8830760576314205;-3.72125476315665;-3.727568365700698;-3.957343853304138
103,223425,in SUM1,4.0,109.0,51.0,15.0,15.0,-3.464079501542737;-3.2073773957083898;-3.4450483512177006;-3.3296283570286604;-3.393072422865575
103,263568,in SUM1,9.0,125.0,124.0,13.0,13.0,-3.1118969834313748;-3.147893880640957;-3.059196842153402;-3.391776263777505;-3.2040161866455263
103,26667,in SUM1,7.0,154.0,96.0,20.0,20.0,-3.2210414528564426;-3.0572831728125505;-3.170347294276069;-3.2046896204203605;-3.2883370723455623
103,268781,in SUM1,19.0,419.0,260.0,43.0,43.0,-2.7873858919178707;-2.622589870682718;-2.737645179344819;-2.872251160504755;-2.8490043785152994
103,27862,in SUM1,1.0,24.0,13.0,3.0,3.0,-4.0661394928706995;-3.864592651937407;-4.038675175008801;-4.028598361364679;-3.8903970636735243
103,296729,in SUM1,3.0,27.0,28.0,,,-3.589018238151037;-3.813440129490026;-3.705460495973418;nan;-4.258373848968119
103,298980,in SUM1,,1.0,2.0,,,nan;-5.244803893649014;-4.851588531651656;nan;-4.4344651080238
103,299833,in SUM1,5.0,87.0,68.0,4.0,4.0,-3.367169488534681;-3.305284641030395;-3.3201096146094007;-3.9036596247563793;-3.4802225985844752
103,311186,in SUM1,13.0,154.0,119.0,16.0,16.0,-2.9521961405638626;-3.0572831728125505;-3.0770715659231063;-3.301599633428417;-3.393072422865575
103,316990,in SUM1,5.0,61.0,25.0,3.0,3.0,-3.367169488534681;-3.4594740586382464;-3.7546785186436;-4.028598361364679;-3.8324051166958375
103,3529,in SUM1,4.0,95.0,54.0,17.0,17.0,-3.464079501542737;-3.2670802883601655;-3.4202247674926687;-3.2752706947060677;-3.5050461823095076
103,377822,in SUM1,1.0,40.0,19.0,1.0,1.0,-4.0661394928706995;-3.642743902321051;-3.873864926362808;-4.505719616084342;-4.0365250993517625
103,383562,in SUM1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
103,389042,in SUM1,,5.0,2.0,1.0,1.0,nan;-4.545833889312995;-4.851588531651656;-4.505719616084342;nan
103,400518,in SUM1,1.0,,2.0,,,-4.0661394928706995;nan;-4.851588531651656;nan;nan
103,415203,in SUM1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
103,419951,in SUM1,1.0,,,,,-4.0661394928706995;nan;nan;nan;-4.4344651080238
103,441020,in SUM1,1.0,23.0,10.0,3.0,3.0,-4.0661394928706995;-3.8830760576314205;-4.152618527315637;-4.028598361364679;-4.4344651080238
103,462009,in SUM1,4.0,59.0,34.0,8.0,8.0,-3.464079501542737;-3.4739518820068693;-3.621139610273382;-3.602629629092398;-3.6215517513809443
103,468712,in SUM1,4.0,75.0,56.0,9.0,9.0,-3.464079501542737;-3.3697426302573135;-3.4044305003094366;-3.5514771066450166;-3.7354951036877813
103,528556,in SUM1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
103,535510,in SUM1,26.0,171.0,107.0,28.0,28.0,-2.6511661448998813;-3.0118077832568595;-3.1232347496304276;-3.0585615847421224;-3.144430496661282
103,547265,in SUM1,1.0,48.0,28.0,4.0,4.0,-4.0661394928706995;-3.563562656273426;-3.705460495973418;-3.9036596247563793;-3.6563138576401566
103,574065,in SUM1,5.0,181.0,99.0,20.0,20.0,-3.367169488534681;-2.987125318779829;-3.156983332718087;-3.2046896204203605;-3.3552838619761753
103,605829,in SUM1,,,7.0,,,nan;nan;-4.30752048730138;nan;nan
103,613803,in SUM1,,7.0,17.0,3.0,3.0,nan;-4.399705853634757;-3.922169605937363;-4.028598361364679;-4.258373848968119
103,614170,in SUM1,18.0,445.0,252.0,53.0,53.0,-2.8108669877673935;-2.5964438826680816;-2.751217986534093;-2.7814437464835526;-2.8842367549687062
103,62016,in SUM1,1.0,5.0,2.0,1.0,1.0,-4.0661394928706995;-4.545833889312995;-4.851588531651656;-4.505719616084342;-4.735495103687781
103,630688,in SUM1,9.0,157.0,113.0,23.0,23.0,-3.1118969834313748;-3.0489042412397795;-3.0995400838322174;-3.1439917800667487;-3.304131339528794
103,713952,in SUM1,1.0,38.0,32.0,6.0,6.0,-4.0661394928706995;-3.665020297032203;-3.647468548995731;-3.727568365700698;-3.4344651080238
103,730795,in SUM1,24.0,399.0,274.0,39.0,39.0,-2.6859282511590936;-2.643830997962265;-2.7148679644952494;-2.9146550090578422;-2.950165268677014
103,759380,in SUM1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
103,788547,in SUM1,10.0,228.0,185.0,30.0,30.0,-3.0661394928706995;-2.8868690466485596;-2.885446798912623;-3.028598361364679;-3.2169811638098937
103,791172,in SUM1,4.0,72.0,33.0,7.0,7.0,-3.464079501542737;-3.387471397217745;-3.63410458743775;-3.660621576070085;-4.0365250993517625
103,870266,in SUM1,11.0,284.0,158.0,36.0,36.0,-3.0247468077124746;-2.7914855536019756;-2.9539614403612147;-2.9494171153170545;-3.0727372720062074
103,872665,in SUM1,5.0,26.0,29.0,3.0,3.0,-3.367169488534681;-3.8298305456781954;-3.690220529416681;-4.028598361364679;-4.133435112359819
103,921074,in SUM1,13.0,124.0,60.0,6.0,6.0,-2.9521961405638626;-3.1513822084867784;-3.3744672769319934;-3.727568365700698;-3.7354951036877813
103,93041,in SUM1,2.0,91.0,48.0,4.0,4.0,-3.7651094972067183;-3.2857625013279197;-3.47137728994005;-3.9036596247563793;-3.5594038446321
103,930759,in SUM1,,7.0,2.0,1.0,1.0,nan;-4.399705853634757;-4.851588531651656;-4.505719616084342;-4.735495103687781
103,943785,in SUM1,3.0,23.0,15.0,2.0,2.0,-3.589018238151037;-3.8830760576314205;-3.976527268259956;-4.2046896204203605;-4.0365250993517625
103,952153,in SUM1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
103,991278,in SUM1,,1.0,,,,nan;-5.244803893649014;nan;nan;nan
103,994068,in SUM1,18.0,189.0,142.0,23.0,23.0,-2.8108669877673935;-2.9683420894757693;-3.0003301829325806;-3.1439917800667487;-3.2583738489681187
104,1020146,in FUN30,,,1.0,,,nan;nan;-5.152618527315637;nan;nan
104,1042889,in FUN30,5.0,52.0,39.0,6.0,6.0,-3.367169488534681;-3.528800550014214;-3.5615539202891378;-3.727568365700698;-3.393072422865575
104,1074640,in FUN30,2.0,59.0,35.0,6.0,6.0,-3.7651094972067183;-3.4739518820068693;-3.6085504829653616;-3.727568365700698;-3.5594038446321
104,1123199,in FUN30,,43.0,31.0,6.0,6.0,nan;-3.611335438069427;-3.6612568334813647;-3.727568365700698;-4.0365250993517625
104,1143868,in FUN30,,33.0,20.0,6.0,6.0,nan;-3.726289953771126;-3.851588531651656;-3.727568365700698;-3.5594038446321
104,177008,in FUN30,2.0,44.0,27.0,4.0,4.0,-3.7651094972067183;-3.6013512171628257;-3.72125476315665;-3.9036596247563793;-3.5050461823095076
104,234638,in FUN30,4.0,67.0,32.0,5.0,5.0,-3.464079501542737;-3.418729090948187;-3.647468548995731;-3.806749611748323;-3.6941024185295563
104,257093,in FUN30,,6.0,2.0,,,nan;-4.46665264326537;-4.851588531651656;nan;-4.4344651080238
104,266682,in FUN30,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
104,287657,in FUN30,10.0,101.0,81.0,22.0,22.0,-3.0661394928706995;-3.240482519866371;-3.2441335084369873;-3.163296935262135;-3.112245813289881
104,365542,in FUN30,3.0,60.0,43.0,6.0,6.0,-3.589018238151037;-3.4666526432653697;-3.5191500717360507;-3.727568365700698;-3.6563138576401566
104,368980,in FUN30,13.0,141.0,63.0,12.0,12.0,-2.9521961405638626;-3.0955847809936334;-3.3532779778620556;-3.4265383700367167;-3.6941024185295563
104,408049,in FUN30,8.0,84.0,79.0,11.0,11.0,-3.1630495058787558;-3.3205246075871315;-3.254991436025196;-3.4643269309261164;-3.5313751210318567
104,43583,in FUN30,3.0,65.0,49.0,11.0,11.0,-3.589018238151037;-3.431890537006158;-3.4624224472871235;-3.4643269309261164;-3.5313751210318567
104,443652,in FUN30,3.0,40.0,6.0,5.0,5.0,-3.589018238151037;-3.642743902321051;-4.374467276931994;-3.806749611748323;-3.8324051166958375
104,476310,in FUN30,9.0,94.0,91.0,16.0,16.0,-3.1118969834313748;-3.271676040049315;-3.1935771349945434;-3.301599633428417;-3.4344651080238
104,489071,in FUN30,6.0,124.0,99.0,18.0,18.0,-3.2879882424870557;-3.1513822084867784;-3.156983332718087;-3.2504471109810353;-3.1914270593375056
104,516006,in FUN30,1.0,16.0,12.0,6.0,6.0,-4.0661394928706995;-4.0406839109930885;-4.073437281268013;-3.727568365700698;-4.0365250993517625
104,526316,in FUN30,,3.0,7.0,3.0,3.0,nan;-4.767682638929351;-4.30752048730138;-4.028598361364679;nan
104,533903,in FUN30,,5.0,3.0,,,nan;-4.545833889312995;-4.675497272595975;nan;nan
104,565920,in FUN30,6.0,89.0,76.0,19.0,19.0,-3.2879882424870557;-3.2954138870041008;-3.271804935034846;-3.226966015131513;-3.3552838619761753
104,601015,in FUN30,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
104,685660,in FUN30,9.0,158.0,114.0,28.0,28.0,-3.1118969834313748;-3.046146806694591;-3.0957136759791646;-3.0585615847421224;-3.1334351123598188
104,850689,in FUN30,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
104,863462,in FUN30,,,1.0,,,nan;nan;-5.152618527315637;nan;nan
104,863633,in FUN30,10.0,144.0,128.0,32.0,32.0,-3.0661394928706995;-3.086441401553764;-3.045408557667769;-3.0005696377644355;-3.1672933796207863
104,872133,in FUN30,5.0,75.0,60.0,9.0,9.0,-3.367169488534681;-3.3697426302573135;-3.3744672769319934;-3.5514771066450166;-3.4344651080238
104,887276,in FUN30,3.0,,,,,-3.589018238151037;nan;nan;nan;nan
104,898373,in FUN30,,5.0,5.0,2.0,2.0,nan;-4.545833889312995;-4.453648522979618;-4.2046896204203605;nan
104,905069,in FUN30,14.0,215.0,144.0,16.0,16.0,-2.9200114571924614;-2.912365433733408;-2.9942560352203875;-3.301599633428417;-3.1334351123598188
104,916350,in FUN30,,5.0,,,,nan;-4.545833889312995;nan;nan;nan
104,938276,in FUN30,17.0,440.0,408.0,73.0,73.0,-2.8356905714924254;-2.6013512171628257;-2.5419583642257573;-2.642396755963886;-2.7861050970428685
104,943402,in FUN30,4.0,76.0,51.0,10.0,10.0,-3.464079501542737;-3.363990301368222;-3.4450483512177006;-3.505719616084342;-3.6563138576401566
104,944770,in FUN30,15.0,258.0,194.0,36.0,36.0,-2.890048233815018;-2.833184187685783;-2.8648167973854113;-2.9494171153170545;-3.011219234086992
104,94554,in FUN30,26.0,357.0,242.0,40.0,40.0,-2.6511661448998813;-2.69213567753682;-2.7688031613352058;-2.9036596247563793;-2.8270100848091313
104,97085,in FUN30,8.0,62.0,54.0,12.0,12.0,-3.1630495058787558;-3.4524122041507597;-3.4202247674926687;-3.4265383700367167;-3.5313751210318567
105,1092440,in EBS1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
105,1100992,in EBS1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
105,139102,in EBS1,17.0,230.0,191.0,43.0,43.0,-2.8356905714924254;-2.8830760576314205;-2.8715851600679096;-2.872251160504755;-2.843400500997301
105,213711,in EBS1,9.0,269.0,226.0,57.0,57.0,-3.1118969834313748;-2.8150516136466055;-2.798510088168236;-2.7498447604118503;-2.7959758510691626
105,28779,in EBS1,,7.0,6.0,,,nan;-4.399705853634757;-4.374467276931994;nan;nan
105,327253,in EBS1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
105,37991,in EBS1,9.0,55.0,60.0,20.0,20.0,-3.1118969834313748;-3.5044412041547695;-3.3744672769319934;-3.2046896204203605;-3.4802225985844752
105,393829,in EBS1,10.0,218.0,228.0,51.0,51.0,-3.0661394928706995;-2.9063474000444085;-2.7946836803151833;-2.798149439986405;-2.9225817470449256
105,452756,in EBS1,4.0,42.0,27.0,6.0,6.0,-3.464079501542737;-3.621554603251113;-3.72125476315665;-3.727568365700698;-3.6215517513809443
105,512212,in EBS1,5.0,80.0,69.0,17.0,17.0,-3.367169488534681;-3.34171390665707;-3.3137694365783816;-3.2752706947060677;-3.393072422865575
105,610449,in EBS1,4.0,48.0,54.0,15.0,15.0,-3.464079501542737;-3.563562656273426;-3.4202247674926687;-3.3296283570286604;-3.2169811638098937
105,65248,in EBS1,5.0,34.0,34.0,12.0,12.0,-3.367169488534681;-3.713324976606758;-3.621139610273382;-3.4265383700367167;-3.4344651080238
105,660371,in EBS1,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
105,749806,in EBS1,5.0,83.0,83.0,20.0,20.0,-3.367169488534681;-3.3257258012729394;-3.233540434939563;-3.2046896204203605;-3.304131339528794
105,751902,in EBS1,2.0,3.0,7.0,2.0,2.0,-3.7651094972067183;-4.767682638929351;-4.30752048730138;-4.2046896204203605;-4.0365250993517625
105,909693,in EBS1,4.0,71.0,65.0,13.0,13.0,-3.464079501542737;-3.393545544929938;-3.3397051706727816;-3.391776263777505;-3.589367068009543
105,925132,in EBS1,3.0,41.0,25.0,6.0,6.0,-3.589018238151037;-3.6320200369292777;-3.7546785186436;-3.727568365700698;-4.0365250993517625
105,974680,in EBS1,1.0,33.0,37.0,7.0,7.0,-4.0661394928706995;-3.726289953771126;-3.5844168032486423;-3.660621576070085;-3.7354951036877813
105,975419,in EBS1,5.0,63.0,70.0,13.0,13.0,-3.367169488534681;-3.445463344195432;-3.3075204873013804;-3.391776263777505;-3.2583738489681187
107,1101523,in PDE2,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
107,1140611,in PDE2,5.0,122.0,91.0,18.0,18.0,-3.367169488534681;-3.158444062974265;-3.1935771349945434;-3.2504471109810353;-3.6215517513809443
107,226046,in PDE2,1.0,,,,,-4.0661394928706995;nan;nan;nan;nan
107,351248,in PDE2,2.0,,,,,-3.7651094972067183;nan;nan;nan;nan
107,373795,in PDE2,,12.0,1.0,,,nan;-4.1656226476013885;-5.152618527315637;nan;nan
